gene;DE_log2_FC;std.error;t.value;abs_t.value;p.value;adj.p.value;gene_id;is_landmark;is_bing
ALDH1L1;1,54376001688474;0,376052058835977;4,10517634623052;4,10517634623052;0,000192791845400758;0,000847047516303581;10840;0;1
ALDH3A1;2,10711535068067;0,383099097232143;5,500183544948;5,500183544948;2,36051317152251e-06;2,07129251525109e-05;218;0;1
ANKRD1;-2,36976415772064;0,571427916561703;-4,14709202864917;4,14709202864917;0,000169691216883726;0,000759583665251384;27063;0;1
ANOS1;-1,55194453618739;0,21410721950667;-7,24844561413328;7,24844561413328;8,34482557690687e-09;1,99090749858512e-07;3730;0;1
ANXA3;-1,916323529173;0,205390984163276;-9,33012486881904;9,33012486881904;1,33577429824238e-11;1,26725693423842e-09;306;0;1
AQP5;1,71238113297032;0,327071977821053;5,23548713765749;5,23548713765749;5,53729190980275e-06;4,20063235753992e-05;362;0;1
ARC;-2,32796404168078;0,358243260794351;-6,49827727817926;6,49827727817926;9,31601048127982e-08;1,41610383640039e-06;23237;0;1
ARHGEF26;-1,6913007352103;0,17867560651598;-9,46576182495865;9,46576182495865;8,93334281874174e-12;9,6695941597763e-10;26084;0;1
ASIC1;1,76518950657772;0,254212117730994;6,94376618366256;6,94376618366256;2,21473097023894e-08;4,42069072871455e-07;41;0;1
ASPN;1,97975095961056;0,253666028022498;7,80455694065179;7,80455694065179;1,43121725907146e-09;4,82901086910137e-08;54829;0;1
B3GNT3;3,4956870317175;0,479913249834087;7,28399774943912;7,28399774943912;7,44965820436671e-09;1,84559274224311e-07;10331;0;1
BCAS1;1,70211400745394;0,382408638036841;4,45103441227696;4,45103441227696;6,65009462723322e-05;0,000345864966617276;8537;0;1
BDNF;-1,80533252849259;0,251119219334908;-7,18914519276555;7,18914519276555;1,00857187589932e-08;2,29749254442149e-07;627;0;1
BLK;1,98701308420565;0,369084098409369;5,38363232869967;5,38363232869967;3,43787735470202e-06;2,81881474207596e-05;640;0;1
BMP2;-1,53018165451155;0,234001906254142;-6,53918456907642;6,53918456907642;8,16176135105922e-08;1,27923116685989e-06;650;0;1
C11orf21;-1,70456791915325;0,257673548349168;-6,61522275015757;6,61522275015757;6,38372426866894e-08;1,06250469561499e-06;29125;0;1
C1S;1,52032298315488;0,143593097020525;10,58771636451;10,58771636451;3,50629292415103e-13;9,27040857060785e-11;716;0;1
CA2;-1,93782846498236;0,187295801440948;-10,3463529351635;10,3463529351635;6,94059733838706e-13;1,5546938037987e-10;760;0;1
CA4;-2,33549968366549;0,175573803579296;-13,3020965317909;13,3020965317909;2,7107608555777e-16;6,24559301125102e-13;762;0;1
CAPN5;1,50863238186791;0,152785712798816;9,87417183342553;9,87417183342553;2,69783288045595e-12;3,91987826090032e-10;726;0;1
CAV1;-1,67409041712168;0,153787856117214;-10,8857126914216;10,8857126914216;1,52494860377366e-13;4,91887421633232e-11;857;0;1
CBLC;1,51125362653298;0,203059241350747;7,44242722705028;7,44242722705028;4,49823961372164e-09;1,21317071053683e-07;23624;0;1
CCDC68;-1,65998755724128;0,207108258370953;-8,01507178080784;8,01507178080784;7,39649152804166e-10;2,83350630318898e-08;80323;0;1
CCL13;2,28820193054168;0,301638770140815;7,58590127347844;7,58590127347844;2,85364045734441e-09;8,44000764755633e-08;6357;0;1
CCL19;1,66879937835594;0,36642412274242;4,55428361502562;4,55428361502562;4,81813425793126e-05;0,000263681266752343;6363;0;1
CD180;1,8020539971872;0,262625706246217;6,86168167977333;6,86168167977333;2,88376514595569e-08;5,45884557206261e-07;4064;0;1
