"gene";"DE_log2_FC";"std.error";"t.value";"p.value";"adj.p.value"
"ABL1";0,80642962140968;0,13709780095296;5,88214847943753;6,72420250105428e-07;7,5281151746154e-06
"ABL2";0,518054639790363;0,150345425927666;3,44576256040944;0,00134328261630647;0,00433492083201436
"ABLIM1";-0,33832595555866;0,110047379841251;-3,07436629610548;0,00377483764755482;0,0103288989165171
"ABLIM2";0,467608512462415;0,15640498235175;2,98972900627153;0,00473999842757112;0,0125355378187788
"ABLIM3";0,0826082662364157;0,0895479877866957;0,922502763916812;0,361751046232068;0,456454690193468
"ABO";-0,425579080384921;0,183274617555196;-2,32208412742562;0,0253583932600776;0,0507938824241043
"ABR";0,0372204394745611;0,0851097182972112;0,437323025140135;0,664209417614589;0,736192369095893
"ABR-AS1";-0,492160664156536;0,327927863155689;-1,50081990417165;0,141189049292637;0,211759111216436
"ABRACL";0,288797953952356;0,122533730002122;2,35688535676956;0,0233685839006925;0,0474497583219072
"ABRAXAS1";-0,10530949073952;0,0880276454883621;-1,19632292963513;0,238554552205099;0,325262037819465
"ABRAXAS2";-0,129170373756776;0,0501771483927559;-2,57428685954231;0,0138187629634385;0,0307539951966036
"ABT1";-0,0202061712558444;0,0646357878632112;-0,312615842149349;0,756182890689331;0,813873473785637
"ABTB1";-0,792302035820698;0,0968964815165704;-8,17678850067642;4,28015803040078e-10;1,97920726358768e-08
"ABTB2";0,396266578786926;0,141144940373565;2,80751529412345;0,00765548805570061;0,0187879810629867
"ABTB3";0,63614900914724;0,184821907639974;3,44195673159284;0,0013579372384199;0,00437503644136447
"ACAA1";-0,0383152400547732;0,0783165485381446;-0,489235554553473;0,627324538767745;0,705176514392055
"ACAA2";-0,260615148638156;0,0981035495662819;-2,65653128546665;0,0112552575271302;0,0259315477637202
"ACACA";0,163060384974876;0,10449474333552;1,560464955173;0,126461557331549;0,193164494791929
"ACACB";-0,738609525321448;0,132384841062628;-5,57926058144399;1,79727713544268e-06;1,70143807909514e-05
"ACAD10";-0,0556496764074062;0,0874560167148665;-0,636316156369679;0,528164422578805;0,616971082210295
"ACAD11";-0,25405041914873;0,133306384450462;-1,9057633300612;0,0638241553166788;0,109386120631048
"ACAD8";0,380234484724269;0,0872955082100787;4,35571649126809;8,86278443077022e-05;0,000452677644244273
"ACAD9";0,00507915969096476;0,0570055984170974;0,0890993136112996;0,929443859061145;0,949696952145467
